"script_id","imdb_id","title","year","gross","lines_data"
5452,"tt2872718","Nightcrawler",2014,34,77744477436754432277777777776734677467655357746777777754114463444245477777777777777631133776
3009,"tt0875034","Nine",2009,22,77776443645667753446344334346777755342753464354443344433354426774526544427777534436
4710,"tt0080319","Nine to Five",1980,333,40220004212410245
3014,"tt1186367","Ninja Assassin",2009,44,777764363255544734305434413543444444443446437732543443344743533344645332454434367665441
3016,"tt0031725","Ninotchka",1939,45,777774775777777777754575433343234434334345434343443454377777734245443454531776444265374242437543423431000047567777750000000156446543443354542
4711,"tt0113987","Nixon",1995,27,7777777777777777777777777776646776341474343577637777777774447773534653777777777777277777777777777777775443677777757777756677777777777777777777777777774345615777777337777777777563
6150,"tt0477348","No Country for Old Men",2007,93,7774443677777777775367546777774343677763677774444777777567777777777754467777777777754336313477434677777776346743
8409,"tt1781922","No Escape",2015,28,723145454555777757177775235355625532623455566222514126652357756673767766543652
4716,"tt1763264","No One Lives",2012,"",25477744463137654355522333745237557765455777235300324433302553657741454572
3019,"tt1411238","No Strings Attached",2011,77,344325776434443433301477777754543434343435544453444225646333124367453433644443343335443434341214344446443354444457744000004534221143366423335344
7659,"tt1959490","Noah",2014,107,7732576445676576763667775454736657665777755666533447443552431144434232
7129,"tt0079638","Norma Rae",1979,"",255543333453143352775422441244346646304413352535431
4344,"tt0790721","Normal Adolescent Behavior",2007,"",2213334573032512242323473202443143033333434002534432042333301353433334033431321200056410340000000333333200000
7080,"tt0053125","North by Northwest",1959,"",7476677762527536431243515346777777777424755436260
4721,"tt0058414","Nothing But a Man",1964,"",74446343772244653554342447344433447637446443675446777543546544574467643465577775445534674434
3020,"tt0125439","Notting Hill",1999,198,777756764476454645477777556354744435352674235252424353556513367557735553334434343447744323644544344675417634645265746741557776577446746446455777764734656443444437542353432343544744234765675446432444343433775442354445533367643474355534576476143
4723,"tt0114011","Now and Then",1995,54,"00000000000010000110000000100000000230000000000000000000000110000000"
7681,"tt1670345","Now You See Me",2013,126,77777777206557673537553644565677774445775766766546676657767775277754
4725,"tt1266029","Nowhere Boy",2009,1,"03567676646471213432443422233677546754432333444467776776763564567565444243422002244570053047753540"
7034,"tt0107711","Nowhere to Run",1993,46,7764663445673546665576663
3024,"tt0171580","Nurse Betty",2000,40,3456642034000001445257777777777777634677776677605776776764434101300000567656600464000047300037700023530760011354345000360777710177110374003753556537754565644202
4730,"tt0190590","O Brother, Where Art Thou?",2000,73,7777777777777777777777777777777777777777777777764777777777777777777546777764435
3026,"tt1483013","Oblivion",2013,95,52635463453233443333235366230354333353477770437577753332554766527527750
3027,"tt1197628","Observe and Report",2009,27,775357763377363335776556536666444777777777777777343356343633433343434600375347777777777777756343445764557346477667777775347777447756267734677444755433377755654565753467777777777777754343644345343424343453006643677777777777776644344467537553655775777777733
3028,"tt1198138","Obsessed",2009,79,336677753467324332366776776576536777774354477775422334102534433213123333200504336677753467324332366776776576536777774354477775422334102534433213123333200504
6509,"tt0074991","Obsession",1976,"",4667657467613432421313243774135571
3029,"tt0240772","Ocean's Eleven",2001,281,677777767777777777777777777777777777777777777757777777777777356457543443576446557777777777777767777777775467777777777777777773777577777767366567777776777777777777777777777777777777777777766777777777777636555753443457635655777777777777776777777777447777777
3031,"tt0349903","Ocean's Twelve",2004,176,"00357777777777777754677777777777777777777777730004757746237764777775777757777770763456747725547233475432653443544433445777755760036777777777777775377777777777777777777777772000575774614775577777577775777776175436674762654722357533274435344534335577775575"
6234,"tt0086034","Octopussy",1983,187,577777777775777776237777776577777775772
6919,"tt2388715","Oculus",2013,29,61362417343543514221222202333533634334243432354336331323344333313254444342265462
3033,"tt0151804","Office Space",1999,18,677736677777777777767764646774434454777777634777777777777777777764436677773463677577777777345777767774576777777777776776564577634444467777774367777777777777777777534476777535547757777777753477776
8450,"tt0079660","Old Boyfriends",1979,"",26000000001002024436505435310563124420424424342201000
7940,"tt0302886","Old School",2003,107,4465635776567765477775476557336766766751
4744,"tt0082846","On Golden Pond",1981,372,25444345323354543434035367772446567676345547776340161343544442
4745,"tt0047296","On the Waterfront",1954,185,77775536777777774654677776777444343433435545434434334664663677777646777347777777777777744432054367777774622774652
5937,"tt0087843","Once Upon a Time in America",1984,13,7777777774577775434777773467777467756677777763376577434577777776577767777757564447743444345666777533354644324334653334433457774
9051,"tt1196956","One Chance",2013,"",24777765477777423343444544337675537532534336454667523344547524666533325777435777767442443221357730
4748,"tt0118531","One Eight Seven",1997,10,7777777176665767576465212652433334766665477343547577777541566344221455544477772355777740
7890,"tt0479968","One Missed Call",2008,32,7433001310003234336104423335534407563633524334235214
3040,"tt1602613","Only God Forgives",2013,0,7777777774665231434777775334333346777777344324333455244334257777746423525774237774367771
4758,"tt0110737","Only You",1994,41,"032001000021100034242000432000000000003300000104100044310254200000113543000045145423001153443543332313332344543456422242253241134633436034323412"
3042,"tt0081283","Ordinary People",1980,177,547765654777763747777777774766751433434324444447777777435334343243347777767777777775553400677646465477777777747777633313326777527477777777777777777776434335257775657755646777745567777777756676552334343243553457777776344433433334357777767777777775444202777
1208,"tt0054240","Orgy of the Dead",1965,"",4545343576345466766453457444343412
1211,"tt1148204","Orphan",2009,48,1041244153414432113200010150010412001422503350220711023443333213235552011321245423420
6156,"tt1204977","Ouija",2014,54,120031110454103543430230102045021120000001532111220100
3047,"tt0120780","Out of Sight",1998,69,667764343343777776544343433435676676534777777637775444343567535554444467545720000433432443373565377777777777777776027774100143477677133343334343346753434677777677677777777776775141437777577763442434777776453434333445676667525777777547775434434567445545354
9057,"tt0114069","Outbreak",1995,135,7763137777777777736777777777776445601555777754444735415546765777777777577777467775
7295,"tt0804516","P2",2007,5,50000025234556363441000555545354564025545724347352123474777777777555543
6331,"tt1663662","Pacific Rim",2013,109,740323577737645624556342336666777756333245565653455764445764346772453324766746377772546752
7706,"tt1980209","Pain & Gain",2013,53,77777777777776773227777777646467777777776677737774567777477777777656367655777767677777753
7759,"tt3332064","Pan",2015,36,44777777777777777777777777777777777777777402463345555356475567744354474511666735554656567775774463556
4157,"tt0457430","Pan's Labyrinth",2006,49,124226200377714540000352445326303564456457746753046431766746644
3055,"tt1188729","Pandorum",2009,11,7777777777777777777777777777457777777777777777644433543775534453377777557767557777654376557447777757675777733
1215,"tt0258000","Panic Room",2002,142,"0424433214006777777412000007760004573171242300050752777774575677520373771"
4765,"tt0114084","Panther",1995,13,67777777733777777777777777777777766677777777777777777777777777777776674676777777675467563
3059,"tt2006810","Papadopoulos & Sons",2012,"",66677777777777776564674767775676654357633655367577767777776577777777765754343437777665456676745473
7769,"tt3622592","Paper Towns",2015,33,6467777777333332234041224326756577457526777777777776676476224767465676674356665765376456577447466764532442235675
3060,"tt1623288","ParaNorman",2012,61,432534765257777777756577675437773457766555355555476336553437545254455343443443444672
3062,"tt1233334","Pariah",2011,0,"00000000000110030000112000000000000000000000131433230000000004675475000000000000000000000133444320265434200000000023232421023434032"
7210,"tt0070518","Pat Garrett & Billy the Kid",1973,"",77777775757777777777777773
3069,"tt1092026","Paul",2011,41,77777777777775434255477777777777777777777777777777777777777777777775344367774446537764677777743435653434456556667777777777775536777777763477667766766766566776656773
5456,"tt1596345","Pawn Sacrifice",2014,2,63542013643434377754425777777777777764677774777467777777733777777777777754777777777777777677775
8533,"tt3733778","Pay the Ghost",2015,"",47665457754677767477635420235457775644474644431312022176457754577770
7499,"tt0120784","Payback",1999,139,4552345677777777777577777536777762234327757777777776777135577677777777732577777737731
1219,"tt0213149","Pearl Harbor",2001,305,77777777775004242457167777747751344374545455777777477777747406577567777777377777777773
1221,"tt0054167","Peeping Tom",1960,"",777774132426423433553432442112236433535244232333344645731344422343440000000143234335344564777777777777770004222232243342232452333323333413577657777777775333336336451
1220,"tt0091738","Peggy Sue Got Married",1986,97,5534202202235020430246540000003320310444253443343444320045154662411444235442333432333443340001143433443411243533344020245243334434534431
7765,"tt1716777","People Like Us",2012,13,777777533512467701242041335224657777775332326354225323323413323434233334577777434234335477653234654545432344
3076,"tt0403407","Perfect Creature",2006,"",5776463576330035444337653446772467775247437353644777446777775552
3082,"tt0098084","Pet Sematary",1989,126,222524347731132333323333667775767777633776632463444346654347753342711004551557775
1223,"tt0105128","Pet Sematary II",1992,35,"03753777777765577656663457775727777434777776575742362"
1225,"tt0063426","Petulia",1968,"",2333352354323340016503300200000000065456351071043441351564364000
3087,"tt0107818","Philadelphia",1993,162,5427734377667777776777777777777766765705577777677777777777767777777776667654277343776677777767777777777777667657055777776777777777777677777777766676
7358,"tt2431286","Philomena",2013,40,47776540003744455332001212433313423134342324745343244334744434334544433324335634342212121734534456765435435444524444332
3089,"tt0183649","Phone Booth",2002,69,777777777777776575334434347777777766776675667551457676777677777777777557777777777777766777777777777777775673344343367777777667766774767523376776777677777777777467777777777777757771
3091,"tt0138704","Pi",1998,5,447347776457777777774333477777777334577546767344677777543577777774532447347776457777777774333477777777334577546767344677777543577777774532
3097,"tt0910936","Pineapple Express",2008,105,774145777777777777777777777777777777777775523463724777775227727577777757567657777764137777777777777777777777777777777777774523455634777773247727577777667477657773
8352,"tt0449088","Pirates of the Caribbean: At World's End",2007,390,25767774146657726676577776576754465557777777773546635654364666153674567362
8351,"tt0383574","Pirates of the Caribbean: Dead Man's Chest",2006,561,77766577777777645735457777777777777767545364347777777773456667777776645777777777777752375466766755654666377551
8350,"tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl",2003,440,63624377777777676557767437763357777777776576777657767777776657777735767675435343435544777777777464
3105,"tt0134847","Pitch Black",2000,63,3444452345664346445545432442377644655434436343334764445354434554464557747554665533435645344355235573535545635533243357663655543345443433565444535534454455547756564575543343646
8655,"tt1981677","Pitch Perfect",2012,71,323315642360000027653534200721543325100000010044466610541004623034045632344000542114333003672144000002010242
6029,"tt2120120","Pixels",2015,81,7777730002110442201321424540
4791,"tt0063442","Planet of the Apes",1968,172,4777777777777777445444354235343434373666754575536667467777775456654566777677666676566657766
3110,"tt0091763","Platoon",1986,323,777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777774
6128,"tt0067588","Play Misty for Me",1971,"",777577514477343247777757544477241323462367625263225767745357774314
3113,"tt0120789","Pleasantville",1998,75,342477134335543436231543323743137710133343424677300026543755477764356675334300233334777343265757755666777777777734534233575234434543445222543315732247511132534235677100037444745577763366673433300333245777243356577755657777777777643531
5458,"tt0878835","Please Give",2010,4,"044000031000352244333020243434332332000000002102010010201011433025320302100211000000001121312310021132100022431143200023341000000040000011000334313521310"
8652,"tt0114148","Pocahontas",1995,284,777777740434100077777777736774434343477743133432465043777712733434432437777022777654
3116,"tt0102685","Point Break",1991,89,7004667736555251037777777677776750065776375533500577777776777763
8058,"tt0107843","Point of No Return",1993,63,47232530134361655435135663144544243200434545
5523,"tt0190641","Pokémon: The First Movie - Mewtwo Strikes Back",1998,158,437741231212142614331432464123511
6052,"tt1921064","Pompeii",2014,24,27773677776077576547777747277644323567776526677657765776776533547641
4812,"tt0256276","Possession",2002,15,3477771000000013431000135122123524037613252242041012230230200004544
5344,"tt0120791","Practical Magic",1998,86,"0000021030000001421000000132422104200000"
3124,"tt0929632","Precious",2009,55,35310100000000000000010232101100000000000000000000000002010000000000000000000000000120000000344101000000000000000101420111000000000000000000000000020100000000000000000000000001200000000
1244,"tt0093773","Predator",1987,132,7777777777775776777777746677775
7233,"tt0100403","Predator 2",1990,63,76766775776567765577477776655024777777745
7231,"tt1424381","Predators",2010,57,765577574675756666753564654676775475645537742
1245,"tt0100405","Pretty Woman",1990,366,7777742320024434343434244434466443347535200002777004320025765444337305343533447764335544425455437340001777645642050030
3133,"tt0414387","Pride & Prejudice",2005,52,122210142250201102120253113101334132214434500224323201020302000032200013324344433444372002301101233225322324131130210300221100100152452
3135,"tt0822847","Priest",2011,31,7333477777777777777777777777777776577766355433455455675334447676577776677
8559,"tt0117381","Primal Fear",1996,110,67633246777777677777355733776777777477777765246734445777753435643475754667253434232454167764757534335303475767777763212051
6846,"tt0093777","Prince of Darkness",1987,31,773533546317455527647767772264375677565562
7466,"tt0473075","Prince of Persia: The Sands of Time",2010,100,777775677667777756354343764777754643466776665775463457752465534364444337677777547777767777
9083,"tt1392214","Prisoners",2013,65,453424355766537777567647773363764366411577277777777237774514355575117
8308,"tt0081375","Private Benjamin",1980,225,352223263242020000000000034100000002102002113433240000000033204330142033241144541242103344140
6154,"tt0081383","Prom Night",1980,"",30002336745442044301132537357624400000021102327334322024011443205400
6649,"tt1446714","Prometheus",2012,137,1375547544237676543535641114777777444444765566523256445663335463455457425433531
5460,"tt2091473","Promised Land",2012,8,67777765244353444140566776753243343423434377657777776445546735344342267564672357774547776776344463536763367775421667753446477775526642
1251,"tt0054215","Psycho",1960,545,777656667777777343445654534577777777777634454423455345345533435754535677621
8268,"tt0086154","Psycho II",1983,88,7557722365553334544364222423447213642476765212000332233333347720173524555775345116475
4829,"tt1152836","Public Enemies",2009,112,77777776777777777776433443677554543647777777545677777777774377777777777777777743454365345776544777677742
1257,"tt0110912","Pulp Fiction",1994,224,67777777777777777777777777567752363634343335343344447576457446667353534435433434133444244334444367777777444477777777776167765754672
1253,"tt0272338","Punch-Drunk Love",2002,26,776435775777343444343324555777777777776334705343533433144777743434577775433444457777767777445343344003454777774
1256,"tt0087957","Purple Rain",1984,"",710135277777777634244132344214775552424246645564364323325345302457764644756577774442751
7682,"tt0465580","Push",2009,36,77773000000000041067546100003201227540231241676602057530
3161,"tt0239860","Quantum Project",2000,"",477553454354777643
3162,"tt0238546","Queen of the Damned",2002,45,776574311225765454457777777213452477377774777777663337533244420000254677427745655635436775663302227674454557777776024432775577756777777562357332443500001265675447645737535431
4838,"tt0180073","Quills",2000,11,524777404234543777777777776677776557435746777754434454445520547775377776554402644344554346756774557777776776663
4840,"tt0110932","Quiz Show",1994,51,7777576743457777777755577777703777766566667776347775677767777776577557555314677777777
4844,"tt0935075","Rabbit Hole",2010,2,"00132101510017532533430011433434304416400034342111010033433443354434343435543200134553003036454602343334343345"
7237,"tt0076590","Rabid",1977,"",6745657445624763664430455467645573577637766135745614332
3167,"tt1084950","Rachel Getting Married",2008,15,322222200005314431004411230042444455410143362474571344244334343430006432602113333222222140000342244200333104102333635633003435336547423443343343434100354342120333330
3169,"tt0081398","Raging Bull",1980,"",7756677777777763674344477554774645776447764577777777764577567777775434536644667774374377677765677777777773574443567644775554777347773577777777774477567777776344445734667775365367672
1034,"tt0082971","Raiders of the Lost Ark",1981,9,7777777777777763334434433435437657777777745767553574443777755662
4851,"tt0822849","Rails & Ties",2007,"",264006257521342534406740343764330043577777425672533421322344554374235435675355323042365757777726
6145,"tt0093822","Raising Arizona",1987,50,667577643457325663336777756416773147762325437776677777774664267765777355
3174,"tt0102753","Rambling Rose",1991,12,67777777325742445446346434577776766144353534677335346644404754434455545377577464536346565343557543777777767777777532771444545544534557777675523543534477633534744521674434445644547577645644444657335365652677777771
1264,"tt0089880","Rambo: First Blood Part II",1985,367,777777777777777777777777777764557644576777777636677777777577633327777771
6466,"tt1640548","Rampart",2011,1,334343255765345336765577775442457634777773357653457712677427777777547377655
8516,"tt0117438","Ransom",1996,267,664756676457675777656576575
4853,"tt0382932","Ratatouille",2007,260,777777777777777777777563777577746773112457765336777777777777773453777776776757677775767776677376764
8115,"tt0129332","Ravenous",1999,3,77777777777777777777777777777777775
1267,"tt0089886","Real Genius",1985,31,744777777763334343503577777777777777754677545777777777777777777745777777777663777777777433457775777766757777656757776775756746776752
3182,"tt0047396","Rear Window",1954,30,77732343443332432444333334443346434334343442434624777777777777644434343354566565666224245234432333766373436776746677523343443323433352424334443454433434344333345526777777777777444434424355567466574134353144422435763653447776645
4288,"tt2304953","Reasonable Doubt",2014,"",77775677775235447777776333777777567777365357776467777777744443457774777777777777776244344677762333567765454
6313,"tt0289765","Red Dragon",2002,139,7777577777737753411177477777762124474051
8417,"tt0095963","Red Heat",1988,74,77777777777777777675777775777777777774433577776777777624537777677777777777777774
8490,"tt1748179","Red Lights",2012,"",55331221001512534422220274334454434743443434242340034313733677777635645777777777777777743443467777771
1269,"tt0199753","Red Planet",2000,28,7435777777645537777777776577777745745656777536776335344567777777753777774777644344576413541
3189,"tt1486185","Red Riding Hood",2011,41,4234200001322004300000435601530137774232431355047375001347443116634340001146640344035134435656765343300
8054,"tt0105226","Red Rock West",1993,5,77777773476667777777647432433343654573
7647,"tt1012804","Redbelt",2008,2,757556634377777777777777424125777774735127245777544334677777424477444353357677777777766
3190,"tt0184858","Reindeer Games",2000,37,77777777777777764334333323375456756333444567767767777767764345776774775547567776343577776674434446666766566777777767654455776777777777777777644334333233655467572433445677767677777677734357767756756376577764344777766744434475667665667777777676553647771
5461,"tt3704050","Remember",2015,"",435777746767777777777777777777557447777777777777777777777764432551754333465575572
3194,"tt1403981","Remember Me",2010,21,5235577434776662477003574477774341301324332434344333556300467332025332334720254553274577144443444245423245447444734771
4863,"tt0294870","Rent",2005,39,777777767377743434333457777776343434357746677767647677763557353545343326234533557547455100333332452230177746776777333422
1273,"tt0087995","Repo Man",1984,"",7755773445467777776777767744434377777754377763477646762046677456476666777777677777667046445541
4866,"tt0180093","Requiem for a Dream",2000,5,6567124311365004334100020017614343431344353434342247277432033745764444577754664440064746655564457777552
3202,"tt0105236","Reservoir Dogs",1992,5,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777
3204,"tt0120804","Resident Evil",2002,59,33436342445376327744426455564445655776763433756333477467444344443333522344166555755363354477342456344144226535644310430
6054,"tt1855325","Resident Evil: Retribution",2012,46,"04422000011547645135605100012000563641524767465246410143"
4871,"tt0122459","Return to Me",2000,52,77203056624564752475675667742777777532545245335447753332467557777575434347222343375602465775566437764244310335347777307
7426,"tt0100485","Revenge",1990,32,77777763345644433367277634756777777775776634774267457775666777564
3209,"tt0959337","Revolutionary Road",2008,27,424443453467530013452423433665243336246543246475544647520333664434243574143344432576653443444374233434354453764100244433334346723343444546233565564554672114347534333455532523452346665535335417532
6731,"tt0102789","Ricochet",1991,45,6537773377677667777724673454767572675556477757773
7252,"tt1411250","Riddick",2013,44,6477777777767673777676644763756766777556756667731
3212,"tt1446192","Rise of the Guardians",2012,112,77655763655777465676755775747746677777777777567676435375565557576477777766753577557777456757777777777776377777556565756577665
3213,"tt1318514","Rise of the Planet of the Apes",2011,194,4325475765777776644355756777777777777775135447724437757667753567777366475
7544,"tt0086200","Risky Business",1983,175,7777777565557777777777777443355776444346543462677773473254652333577766377442347676422357767456554443
3216,"tt0120801","RKO 281",1999,"",67777465576610524367777777777543777657777775777775553343677753437777726236643342005776776677777776777774
1283,"tt0102798","Robin Hood: Prince of Thieves",1991,343,7777777776457777777777777433577775334433447777777777777777777773444776777777777777777635343677776477625777777777766677775534777477677566477
8199,"tt1336608","Rock of Ages",2012,42,46777306777777746653474434667767163775577775733774
1285,"tt1032755","RocknRolla",2008,6,7777777755772577777777777774777777777546677777777777776677775772677777777777777756777777777775577777777777777763
1284,"tt0075148","Rocky",1976,477,7777457777777777677777755345577777777775457554653434444577777657645777777777777777777774477446356765545777777777775
7878,"tt0479143","Rocky Balboa",2006,93,7757777777777677654255545777666677777777777777777754277777777677777777777677777777677777767771
7875,"tt0079817","Rocky II",1979,"",7767646766757777544567775767776567545777774
7876,"tt0084602","Rocky III",1982,47,777777777354777677777676766767777777776777677777777677777777764434677777677764
7877,"tt0100507","Rocky V",1990,84,6747776674777777777675
8446,"tt0076637","Rolling Thunder",1977,"",776675776345777777745344345765527455343245446534235744565
1286,"tt1645131","Romeo & Juliet",2013,1,7777753777777740067777575347643332677777775100677777774440364743314205550077777736
4888,"tt0117509","Romeo + Juliet",1996,91,777766677777775201777766742575433215777777764004677777755602547423143045430477777736
1287,"tt0122690","Ronin",1998,77,577735674577777777776445625346364577777663676767754677777775777777764657657567777665654577745
5462,"tt3170832","Room",2015,10,533434333654443354434354333343333443324122331432132444337777777542345453141321423325233243677234532000131220221000101005335543134631
1292,"tt0041827","Roughshod",1949,"",4344777777777754244322244775025135325477754775665665214612433000000034454454542347443322214446776346577534457777342
8526,"tt0128442","Rounders",1998,42,7774537456765756737777777777770
7545,"tt2199571","Run All Night",2015,27,77777775255676677777524577776667727777777777657774767777777773346657775564510
3242,"tt0163187","Runaway Bride",1999,260,6443524001345257733314315435465455564554200454502332300033353223420224442344426777754236634443303453243200557732440332243236534434100254427761414322543646455474554310344520423310013435223331042451434434777765316554344310645143120275752342133233333
8210,"tt2364841","Runner Runner",2013,20,657777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777775
6372,"tt0091875","Running Scared",1986,90,777777777777537777754456336677777777777777777777777777777756456777777777777777777773414475777777754773
3244,"tt1979320","Rush",2013,28,77434665577767777764577777777777775444577744334337777524577776777445677776777777547776757775
3248,"tt0120812","Rush Hour",1998,261,765647766744777457777777777777777777777677777745777777777777777777757777567775555745766567745
3250,"tt0266915","Rush Hour 2",2001,347,67777777777645677777777775347777777777777777777774443277777746777777677777434677757765577657767777677777777776546777777777763467777777777777777777755332677777557777776777775345777577673777477677774
1291,"tt0128445","Rushmore",1998,31,777777775777777735434677724443677634457556654344777756773535654445777754447776343777775557776353534764457777547442640
3254,"tt2053425","Rust and Bone",2012,2,777333577743442525437300716763325344432400067575434346444446777443334332440014236745364413422337332223305777774445
1297,"tt1231277","S. Darko",2009,"","02442302574301442434334400435230436455000034334434110404434511444437202776234443343654255400"
3345,"tt0258153","S1m0ne",2002,14,44545434334577777644430234777767577754564434335435756653344436737655455753444427377775424320055764233333434365777105633445454434334777777535401336777765777734744434263527747543344447557564447644353355577774243300437743333333432747774027433
7977,"tt1742334","Sabotage",2014,11,5463765423467775465656345765576543332663434344421144744123354747433443433443743424443545647133455563466434533343353
7522,"tt1599348","Safe House",2012,137,3336777777765577777777777774777777777767777777774356733554777776775777777777777777752
9111,"tt1862079","Safety Not Guaranteed",2012,4,13044333453255536326337775544434445635555443544243444444564545344554364777540446635455553
6058,"tt0944835","Salt",2010,130,3434475755416665656244354543432653554566473554444466555553534250
4906,"tt0047443","Salt of the Earth",1954,"","00255106400002771530477745406453222124430663046267740060001454"
7930,"tt2126355","San Andreas",2015,159,7467777754177777775434346755522476651354454553311557757755526356454545574655441
4912,"tt0486569","Sasquatch Mountain",2006,"",434566545736720045757765577766774577677666524327656564777766777473277477526575646640
1295,"tt0206275","Save the Last Dance",2001,139,"0001444431321177345430231000003334743344555336620233344434343342434441277735434522333107654333445446252"
3265,"tt2140373","Saving Mr. Banks",2013,89,243333200002341004444352465344234442132115102433423111235764200477673200037401631042320433100244324445464213614336343342134464313424360
3270,"tt0120815","Saving Private Ryan",1998,400,77777777777777777777777777777777777777777777777777777777777777777777777777777777777777777775
3271,"tt0387564","Saw",2004,77,7777777777777557774677024446725777777777777777777444775567776544677577777777777777557774677124436734777777777777777777444776467776634677572
7344,"tt0890870","Saw IV",2007,80,656766677566542776755757776677743114646777777677777454335266777677772
4914,"tt0098258","Say Anything...",1989,45,1312223345214713343436465673342133336365343300421332432334343112130334343434776352310245774432
6613,"tt0081455","Scanners",1981,"",7777777777777777777777743344366777744757747667773
1305,"tt0086250","Scarface",1983,1,74577777777777777777777636765437735453555555777777777644477666432077777747776544777777777775546777777777646733727
4918,"tt0257106","Scary Movie 2",2001,109,43776577765443777000057777535430677544557754422753312442445300323347731542213323574466613004430023436434566647524414222634433
9116,"tt0108052","Schindler's List",1993,201,77777777777635377777777777777777777777777776777777777777777766776766777757777777377
8216,"tt0332379","School of Rock",2003,117,77766773556766576631555651671
7058,"tt0267913","Scooby-Doo",2002,229,425767777775254235676655554464541574654536676457467774426565563776667552535772542552
3280,"tt0446029","Scott Pilgrim vs. the World",2010,34,465471555764455434347744667563544377547733554443443433434353343376346544457774343744567434434547777777776345774534333456620324342125652574674354643343421512333676526436647776777613533777754434441
4920,"tt0117571","Scream",1996,202,"0000000100243434430064465460000267331577520301220000210553410444242027777734730124463340263346736343435356555576657533"
6992,"tt0120082","Scream 2",1997,191,322241160164544301400244324343000000014433244544332323353555775314434544464433424130002146442103232
3285,"tt0134084","Scream 3",2000,143,13454344731004343434576343443163412566545433310000025242224341232112233242322436335562002343434467443443325340457554452420000022416114342224011414134330
3288,"tt0114369","Se7en",1995,200,77777777777775434677777777776764343267535777777777777777777777777777777777657735445477777777744567777777777777777777657777777777777434477777777776775434327653677777777777777777777777777777777756763545457777777764457777777777777777777752
4923,"tt0098273","Sea of Love",1989,128,7776667777777477347745777667635542464356675367443474467635777762
8613,"tt0814343","Séance",2006,"","00010013213454334422641104222434320011420373424453463565330000341273535535432245220122440240001420"
6576,"tt0108065","Searching for Bobby Fischer",1993,15,77754544647755777737656773267777775676777754767777663335757777757677677772
6083,"tt0479997","Season of the Witch",2011,27,77777777753447777777777763777777635777776777723677776777626646776677755774246774
7362,"tt2837296","Second Coming",2014,"",324450122000032333552463443244612233254332002100000000014234253443337750677541424333565333454331000002000001666364544547223334254300000032024343310100324541
4928,"tt1028576","Secretariat",2010,65,221214344420633402545444565251047303636255434200543335227416544656454225375774
6962,"tt1307068","Seeking a Friend for the End of the World",2012,7,775367543443744452423576533445424344455477254431123253434244445433446734553345233223522334466777554365543334
7132,"tt0081480","Seems Like Old Times",1980,"",766772777547577030577577777437777775765567273
8094,"tt2140379","Self/less",2015,12,77777773577777777777765555337435343377777634541314337664722113175642432465476577746361
7709,"tt1020072","Selma",2014,55,344454677777667574365577777777777771014447767766777773277677777764677777777777777777765477674
1307,"tt0839980","Semi-Pro",2008,40,755777777746477777665435777777777777777777777777754433677777777777777777777744555663665776327777677777777776
3293,"tt0114388","Sense and Sensibility",1995,85,352312100333333334000000124532334431324512401000000000024534340014422462553140000000000010013210453211000135430113210000534320023202300230012422354212110233432344000000032633234431333430601000000000014444350004431372544141000000000010013111443311000034531
7808,"tt0240890","Serendipity",2001,76,54464443255445553354332344477772431002457777425223467740057424776300007617711526363630002677140
3294,"tt0379786","Serenity",2005,34,145777777457776445667365643300335767676575765435777353343645777674534634434377676554453424557665343660446576444075777775477775445676456534100527676775666674346777333444546777654625544343576775553634324577663434731457575441
1310,"tt0111127","Serial Mom",1994,16,24500175464453130322255343315777035671
7454,"tt0070666","Serpico",1973,"",777776434357777757777776545677777775676477777774476677777777776
4938,"tt0221928","Seven Days to Live",2000,"",7645754324343433333343431464340234524317132303021122344446475552454153335
7973,"tt1931533","Seven Psychopaths",2012,16,7777777757775776575367457654777777777777776334366347777777777777777777777777777777774677777777777775457777777777777777667434467773
8431,"tt0047478","Seven Samurai",1954,"",57777757777777777777777777777557777777777777777776477777767777754767777777777777777777777777577
3300,"tt1000774","Sex and the City",2008,185,"002212120000000143440000022244300000233243453543200020201411023234233322013332565422451000110000010000001011100000430000000000100000001300001334000000220000000141003000201100001300023223300014551000122113000000003343300001222532000003324425454331001111041"
3301,"tt0098724","Sex, Lies, and Videotape",1989,54,"040252442343344556573533434342000000001344343300244344343443434200000000433343443433434343344243335776455534334343433434332427401401433433343345564754433344340000000003434343101434344343443434000000003234343443433434334433334346775464434334343343434233357"
3302,"tt0376874","Sexual Life",2005,"","00000013324213343677734333433324433100000244333443323343334322237744534320333002444334744233334444333377733434342202134000000001333331243467773333434233433400000034343343333333433332314774444332043200344343474413343435333347772434433310214300"
9121,"tt0189998","Shadow of the Vampire",2000,13,773466333477777777777757777777777776777777777777777777777454777777777377775745766523167744566775
3306,"tt0138097","Shakespeare in Love",1998,185,7777777777777777652027776677777775313535347777777754457776333443547754377201577666763434674777756647774664233357777777777777777745006776677777777221725445777777774347776533335356764457500467676674434475677765737776466223436
